Student Code,State,Started on,Completed,Time taken,Grade/10.00,Q. 1 /2.00,Q. 2 /2.00,Q. 3 /2.00,Q. 4 /2.00,Q. 5 /2.00
3987,Finished,13 September 2023  10:46 AM,13 September 2023  8:42 PM,9 hours 55 mins,6.00,2.00,2.00,2.00,0.00,0.00
4010,Finished,13 September 2023  12:24 PM,13 September 2023  12:28 PM,4 mins 24 secs,2.00,0.00,0.00,2.00,0.00,0.00
3981,Finished,13 September 2023  1:28 PM,13 September 2023  1:38 PM,10 mins 11 secs,4.00,0.00,2.00,2.00,0.00,0.00
3982,Finished,13 September 2023  2:17 PM,13 September 2023  2:19 PM,1 min 35 secs,4.00,0.00,2.00,2.00,0.00,0.00
4027,Finished,13 September 2023  2:37 PM,13 September 2023  2:41 PM,3 mins 12 secs,2.00,0.00,2.00,0.00,0.00,0.00
3983,Finished,13 September 2023  2:45 PM,13 September 2023  2:52 PM,7 mins 2 secs,4.00,0.00,2.00,2.00,0.00,0.00
4010,Finished,13 September 2023  6:18 PM,13 September 2023  6:23 PM,4 mins 27 secs,0.00,0.00,0.00,0.00,0.00,0.00
3993,Finished,13 September 2023  6:36 PM,13 September 2023  6:40 PM,4 mins 20 secs,2.00,0.00,0.00,2.00,-,0.00
3985,Finished,13 September 2023  8:16 PM,13 September 2023  8:18 PM,1 min 58 secs,8.00,2.00,2.00,2.00,2.00,0.00
3993,Finished,13 September 2023  9:03 PM,13 September 2023  9:04 PM,1 min 37 secs,6.00,2.00,2.00,2.00,-,0.00
3989,Finished,14 September 2023  12:54 AM,14 September 2023  1:13 AM,19 mins 3 secs,2.00,0.00,2.00,0.00,0.00,0.00
3989,Finished,14 September 2023  4:14 AM,14 September 2023  4:15 AM,1 min 28 secs,6.00,2.00,2.00,2.00,0.00,0.00
4010,Finished,14 September 2023  8:23 AM,14 September 2023  8:31 AM,8 mins 29 secs,2.00,0.00,0.00,0.00,0.00,2.00
4010,Finished,14 September 2023  10:40 AM,14 September 2023  10:45 AM,4 mins 54 secs,0.00,0.00,0.00,0.00,0.00,0.00
3990,Finished,14 September 2023  11:55 AM,14 September 2023  12:07 PM,12 mins 2 secs,4.00,0.00,2.00,2.00,0.00,0.00
4009,Finished,14 September 2023  12:46 PM,14 September 2023  12:52 PM,5 mins 31 secs,0.00,0.00,0.00,0.00,0.00,0.00
4010,Finished,14 September 2023  1:34 PM,14 September 2023  1:37 PM,3 mins 1 sec,6.00,2.00,0.00,2.00,0.00,2.00
3991,Finished,14 September 2023  2:55 PM,14 September 2023  2:58 PM,2 mins 53 secs,2.00,0.00,2.00,0.00,0.00,0.00
3997,Finished,14 September 2023  3:00 PM,14 September 2023  3:11 PM,11 mins 19 secs,2.00,0.00,2.00,0.00,0.00,0.00
3994,Finished,14 September 2023  3:32 PM,14 September 2023  3:36 PM,3 mins 38 secs,2.00,0.00,2.00,0.00,0.00,0.00
3991,Finished,14 September 2023  5:08 PM,14 September 2023  5:13 PM,4 mins 37 secs,4.00,0.00,2.00,2.00,0.00,0.00
3992,Finished,14 September 2023  6:27 PM,14 September 2023  6:35 PM,7 mins 22 secs,6.00,2.00,2.00,2.00,0.00,0.00
3997,Finished,14 September 2023  10:29 PM,14 September 2023  10:35 PM,6 mins 3 secs,6.00,0.00,2.00,2.00,2.00,0.00
3995,Finished,14 September 2023  11:15 PM,14 September 2023  11:23 PM,7 mins 44 secs,6.00,2.00,2.00,2.00,0.00,0.00
4018,Finished,14 September 2023  11:53 PM,15 September 2023  12:05 AM,11 mins 43 secs,4.00,0.00,2.00,2.00,0.00,0.00
4090,Finished,15 September 2023  6:04 AM,15 September 2023  6:11 AM,7 mins 19 secs,0.00,0.00,0.00,0.00,0.00,0.00
4009,Finished,15 September 2023  10:03 AM,15 September 2023  10:10 AM,6 mins 49 secs,4.00,2.00,0.00,0.00,0.00,2.00
4435,Finished,15 September 2023  10:31 AM,15 September 2023  10:33 AM,1 min 49 secs,4.00,2.00,2.00,0.00,0.00,0.00
3994,Finished,15 September 2023  1:42 PM,15 September 2023  1:50 PM,8 mins 24 secs,4.00,0.00,2.00,2.00,0.00,0.00
4158,Finished,15 September 2023  5:30 PM,15 September 2023  6:01 PM,31 mins 1 sec,2.00,0.00,2.00,0.00,0.00,0.00
4797,Finished,15 September 2023  7:18 PM,15 September 2023  7:22 PM,4 mins 4 secs,4.00,0.00,2.00,2.00,0.00,0.00
3995,Finished,15 September 2023  7:46 PM,15 September 2023  7:50 PM,4 mins 9 secs,8.00,2.00,2.00,2.00,0.00,2.00
4108,Finished,15 September 2023  11:06 PM,15 September 2023  11:08 PM,2 mins 12 secs,4.00,0.00,2.00,2.00,0.00,0.00
3998,Finished,16 September 2023  2:08 AM,16 September 2023  2:28 AM,20 mins 20 secs,4.00,0.00,2.00,2.00,0.00,0.00
4054,Finished,16 September 2023  6:21 AM,16 September 2023  6:28 AM,6 mins 53 secs,2.00,0.00,0.00,2.00,0.00,0.00
4032,Finished,16 September 2023  7:45 AM,16 September 2023  7:59 AM,14 mins 3 secs,2.00,0.00,0.00,2.00,0.00,0.00
4024,Finished,16 September 2023  8:31 AM,16 September 2023  8:36 AM,4 mins 42 secs,4.00,2.00,0.00,0.00,0.00,2.00
4054,Finished,16 September 2023  9:28 AM,16 September 2023  9:29 AM,1 min 6 secs,4.00,0.00,2.00,2.00,0.00,0.00
4090,Finished,16 September 2023  9:48 AM,16 September 2023  9:51 AM,3 mins 11 secs,0.00,0.00,0.00,0.00,0.00,0.00
3999,Finished,16 September 2023  11:09 AM,16 September 2023  11:12 AM,3 mins 33 secs,4.00,0.00,2.00,0.00,-,2.00
4158,Finished,16 September 2023  12:07 PM,23 September 2023  10:47 AM,6 days 22 hours,6.00,2.00,2.00,2.00,0.00,0.00
4007,Finished,16 September 2023  12:36 PM,16 September 2023  12:52 PM,16 mins 11 secs,4.00,0.00,2.00,2.00,0.00,0.00
4042,Finished,16 September 2023  1:47 PM,16 September 2023  1:54 PM,6 mins 32 secs,0.00,0.00,0.00,0.00,-,0.00
4013,Finished,16 September 2023  2:37 PM,16 September 2023  2:52 PM,15 mins 11 secs,0.00,0.00,0.00,0.00,0.00,0.00
4032,Finished,16 September 2023  2:43 PM,16 September 2023  2:45 PM,2 mins 36 secs,8.00,2.00,2.00,2.00,2.00,0.00
4001,Finished,16 September 2023  3:23 PM,16 September 2023  3:37 PM,13 mins 56 secs,4.00,0.00,2.00,2.00,0.00,0.00
4005,Finished,16 September 2023  5:30 PM,16 September 2023  5:40 PM,9 mins 41 secs,2.00,0.00,0.00,0.00,0.00,2.00
4008,Finished,16 September 2023  7:56 PM,16 September 2023  8:03 PM,7 mins 34 secs,6.00,0.00,2.00,2.00,0.00,2.00
4005,Finished,16 September 2023  8:10 PM,16 September 2023  8:20 PM,9 mins 57 secs,4.00,2.00,2.00,0.00,0.00,0.00
3946,In progress,16 September 2023  8:32 PM,-,-,-,-,-,-,-,-
4014,Finished,16 September 2023  10:00 PM,16 September 2023  10:06 PM,6 mins 31 secs,2.00,0.00,2.00,0.00,0.00,0.00
4008,Finished,16 September 2023  10:35 PM,16 September 2023  10:40 PM,4 mins 22 secs,8.00,2.00,2.00,2.00,0.00,2.00
4090,Finished,17 September 2023  8:18 AM,17 September 2023  8:20 AM,1 min 36 secs,4.00,2.00,0.00,0.00,0.00,2.00
4013,Finished,17 September 2023  9:13 AM,17 September 2023  9:18 AM,4 mins 49 secs,4.00,0.00,2.00,2.00,0.00,0.00
4090,Finished,17 September 2023  10:45 AM,17 September 2023  10:48 AM,3 mins 34 secs,6.00,2.00,2.00,0.00,0.00,2.00
4141,Finished,17 September 2023  1:00 PM,17 September 2023  1:06 PM,5 mins 12 secs,2.00,0.00,2.00,0.00,0.00,0.00
4142,Finished,17 September 2023  1:01 PM,17 September 2023  1:06 PM,4 mins 59 secs,2.00,0.00,2.00,0.00,0.00,0.00
4012,Finished,17 September 2023  1:18 PM,17 September 2023  1:23 PM,5 mins 33 secs,4.00,0.00,2.00,2.00,0.00,0.00
4014,Finished,17 September 2023  1:53 PM,17 September 2023  1:54 PM,1 min 2 secs,2.00,0.00,2.00,0.00,0.00,0.00
4142,Finished,17 September 2023  3:14 PM,17 September 2023  3:30 PM,16 mins 3 secs,4.00,0.00,2.00,2.00,0.00,0.00
4141,Finished,17 September 2023  3:14 PM,17 September 2023  3:23 PM,9 mins 1 sec,2.00,0.00,2.00,0.00,0.00,0.00
4014,Finished,17 September 2023  4:06 PM,17 September 2023  6:48 PM,2 hours 41 mins,4.00,0.00,2.00,2.00,0.00,0.00
4026,Finished,17 September 2023  6:44 PM,17 September 2023  6:57 PM,13 mins 31 secs,4.00,0.00,2.00,2.00,0.00,0.00
5356,Finished,17 September 2023  7:02 PM,17 September 2023  7:18 PM,15 mins 26 secs,4.00,2.00,2.00,0.00,0.00,0.00
4016,Finished,17 September 2023  7:46 PM,17 September 2023  7:51 PM,4 mins 57 secs,2.00,0.00,0.00,2.00,0.00,0.00
4042,Finished,17 September 2023  8:40 PM,17 September 2023  9:13 PM,32 mins 48 secs,2.00,0.00,0.00,2.00,0.00,0.00
4141,Finished,17 September 2023  9:04 PM,17 September 2023  9:06 PM,1 min 47 secs,4.00,0.00,2.00,2.00,0.00,0.00
4563,Finished,17 September 2023  10:08 PM,17 September 2023  10:20 PM,11 mins 43 secs,6.00,2.00,2.00,2.00,0.00,0.00
4016,Finished,17 September 2023  10:53 PM,17 September 2023  11:00 PM,7 mins 15 secs,4.00,0.00,2.00,2.00,0.00,0.00
4090,Finished,18 September 2023  5:31 AM,18 September 2023  5:34 AM,3 mins 15 secs,8.00,2.00,2.00,2.00,0.00,2.00
4151,Finished,18 September 2023  6:59 AM,18 September 2023  7:04 AM,4 mins 5 secs,2.00,2.00,0.00,0.00,0.00,0.00
4279,Finished,18 September 2023  10:10 AM,18 September 2023  10:23 AM,13 mins 2 secs,2.00,0.00,2.00,0.00,0.00,0.00
4106,Finished,18 September 2023  10:48 AM,18 September 2023  11:00 AM,11 mins 31 secs,0.00,0.00,0.00,0.00,0.00,0.00
4020,Finished,18 September 2023  11:37 AM,18 September 2023  11:45 AM,7 mins 48 secs,4.00,0.00,2.00,2.00,0.00,0.00
4279,Finished,18 September 2023  12:39 PM,18 September 2023  12:42 PM,3 mins 14 secs,8.00,2.00,2.00,2.00,2.00,0.00
4021,Finished,18 September 2023  12:46 PM,18 September 2023  12:53 PM,7 mins 42 secs,4.00,2.00,2.00,0.00,0.00,0.00
4039,Finished,18 September 2023  1:55 PM,18 September 2023  2:01 PM,6 mins 21 secs,4.00,2.00,0.00,2.00,0.00,0.00
4021,Finished,18 September 2023  6:13 PM,18 September 2023  6:17 PM,3 mins 34 secs,6.00,0.00,2.00,2.00,2.00,0.00
4027,Finished,18 September 2023  7:00 PM,18 September 2023  7:21 PM,20 mins 36 secs,4.00,0.00,2.00,2.00,0.00,0.00
4029,Finished,18 September 2023  7:19 PM,18 September 2023  7:21 PM,2 mins 10 secs,6.00,2.00,2.00,2.00,0.00,0.00
4036,Finished,18 September 2023  9:20 PM,18 September 2023  9:34 PM,13 mins 39 secs,2.00,0.00,2.00,0.00,0.00,0.00
4035,Finished,19 September 2023  6:06 AM,19 September 2023  6:13 AM,7 mins 4 secs,2.00,0.00,0.00,2.00,0.00,0.00
4832,Finished,19 September 2023  7:13 AM,19 September 2023  7:16 AM,3 mins 16 secs,4.00,2.00,0.00,2.00,0.00,0.00
4151,Finished,19 September 2023  7:29 AM,19 September 2023  7:36 AM,6 mins 27 secs,2.00,2.00,0.00,0.00,0.00,0.00
4040,Finished,19 September 2023  7:49 AM,19 September 2023  8:00 AM,11 mins 37 secs,0.00,0.00,0.00,0.00,0.00,0.00
4030,Finished,19 September 2023  9:52 AM,19 September 2023  10:20 AM,28 mins 42 secs,4.00,0.00,0.00,2.00,2.00,0.00
4106,Finished,19 September 2023  10:25 AM,19 September 2023  10:43 AM,17 mins 29 secs,2.00,0.00,0.00,2.00,0.00,0.00
4106,Finished,19 September 2023  1:17 PM,19 September 2023  1:19 PM,2 mins,6.00,0.00,2.00,2.00,0.00,2.00
4034,Finished,19 September 2023  2:56 PM,19 September 2023  3:06 PM,10 mins 30 secs,2.00,0.00,0.00,0.00,0.00,2.00
4031,Finished,19 September 2023  3:06 PM,19 September 2023  3:12 PM,6 mins 25 secs,8.00,2.00,2.00,2.00,2.00,0.00
4106,Finished,19 September 2023  4:57 PM,19 September 2023  4:58 PM,46 secs,10.00,2.00,2.00,2.00,2.00,2.00
4034,Finished,19 September 2023  5:37 PM,19 September 2023  5:51 PM,13 mins 47 secs,4.00,0.00,2.00,2.00,0.00,0.00
4042,Finished,19 September 2023  5:40 PM,19 September 2023  5:42 PM,1 min 23 secs,6.00,2.00,2.00,2.00,-,0.00
4040,Finished,19 September 2023  7:08 PM,19 September 2023  7:11 PM,2 mins 37 secs,2.00,0.00,0.00,2.00,0.00,0.00
4036,Finished,19 September 2023  7:57 PM,19 September 2023  8:01 PM,3 mins 34 secs,2.00,0.00,2.00,0.00,0.00,0.00
4040,Finished,19 September 2023  9:17 PM,19 September 2023  9:20 PM,3 mins 7 secs,2.00,2.00,0.00,0.00,0.00,0.00
4048,Finished,19 September 2023  9:34 PM,19 September 2023  9:47 PM,12 mins 42 secs,6.00,2.00,0.00,2.00,0.00,2.00
4035,Finished,20 September 2023  4:48 AM,20 September 2023  4:55 AM,7 mins 21 secs,4.00,0.00,2.00,2.00,0.00,0.00
4040,Finished,20 September 2023  7:14 AM,20 September 2023  7:16 AM,1 min 51 secs,8.00,2.00,2.00,2.00,0.00,2.00
4036,Finished,20 September 2023  8:02 AM,20 September 2023  8:03 AM,1 min 18 secs,6.00,2.00,2.00,2.00,0.00,0.00
4152,Finished,20 September 2023  8:12 AM,20 September 2023  8:25 AM,13 mins 13 secs,0.00,0.00,0.00,0.00,0.00,0.00
4038,Finished,20 September 2023  9:41 AM,20 September 2023  9:49 AM,8 mins 4 secs,4.00,0.00,2.00,2.00,0.00,0.00
4152,Finished,20 September 2023  2:39 PM,20 September 2023  2:41 PM,1 min 51 secs,2.00,2.00,0.00,0.00,-,0.00
4045,Finished,20 September 2023  8:08 PM,20 September 2023  8:35 PM,27 mins 2 secs,2.00,0.00,2.00,0.00,0.00,0.00
4152,Finished,21 September 2023  6:35 AM,21 September 2023  6:39 AM,4 mins 10 secs,4.00,2.00,0.00,0.00,-,2.00
4045,Finished,21 September 2023  10:54 AM,21 September 2023  11:16 AM,21 mins 40 secs,4.00,0.00,2.00,2.00,0.00,0.00
4048,Finished,21 September 2023  12:38 PM,21 September 2023  12:39 PM,1 min 42 secs,8.00,2.00,2.00,2.00,0.00,2.00
4046,Finished,21 September 2023  2:07 PM,21 September 2023  2:10 PM,2 mins 21 secs,6.00,2.00,2.00,2.00,0.00,0.00
4179,Finished,21 September 2023  2:32 PM,21 September 2023  2:34 PM,1 min 45 secs,2.00,0.00,0.00,0.00,0.00,2.00
4098,Finished,21 September 2023  3:15 PM,21 September 2023  3:27 PM,12 mins 16 secs,4.00,0.00,2.00,2.00,0.00,0.00
4047,Finished,21 September 2023  4:46 PM,21 September 2023  4:49 PM,2 mins 52 secs,4.00,0.00,0.00,2.00,0.00,2.00
5620,Finished,21 September 2023  8:26 PM,21 September 2023  8:44 PM,18 mins 19 secs,4.00,2.00,0.00,2.00,0.00,0.00
4052,Finished,21 September 2023  8:55 PM,21 September 2023  9:10 PM,15 mins 23 secs,4.00,0.00,2.00,2.00,0.00,0.00
4058,Finished,21 September 2023  11:03 PM,21 September 2023  11:12 PM,9 mins 21 secs,2.00,0.00,2.00,0.00,0.00,0.00
4110,Finished,22 September 2023  9:48 AM,23 September 2023  6:50 AM,21 hours 1 min,0.00,0.00,0.00,0.00,-,0.00
4175,Finished,22 September 2023  11:14 AM,22 September 2023  11:55 AM,41 mins 38 secs,2.00,0.00,0.00,0.00,0.00,2.00
4088,Finished,22 September 2023  11:54 AM,22 September 2023  11:59 AM,4 mins 56 secs,0.00,0.00,0.00,0.00,0.00,0.00
4058,Finished,22 September 2023  1:03 PM,22 September 2023  1:15 PM,11 mins 13 secs,2.00,0.00,2.00,0.00,0.00,0.00
4443,Finished,22 September 2023  1:51 PM,22 September 2023  1:53 PM,2 mins 2 secs,0.00,0.00,0.00,0.00,-,0.00
4205,Finished,22 September 2023  2:02 PM,22 September 2023  2:07 PM,5 mins 21 secs,0.00,0.00,0.00,0.00,0.00,0.00
3279,Finished,22 September 2023  3:03 PM,22 September 2023  3:04 PM,1 min 1 sec,0.00,0.00,0.00,0.00,0.00,0.00
4053,Finished,22 September 2023  3:18 PM,22 September 2023  3:31 PM,12 mins 49 secs,2.00,2.00,0.00,0.00,0.00,0.00
4114,Finished,22 September 2023  3:23 PM,22 September 2023  3:27 PM,3 mins 41 secs,2.00,0.00,2.00,-,-,-
4205,Finished,22 September 2023  4:08 PM,22 September 2023  4:15 PM,7 mins 3 secs,2.00,0.00,0.00,2.00,0.00,0.00
4094,Finished,22 September 2023  5:12 PM,22 September 2023  5:22 PM,9 mins 42 secs,0.00,0.00,0.00,0.00,0.00,0.00
4053,Finished,22 September 2023  5:50 PM,22 September 2023  5:58 PM,7 mins 32 secs,6.00,2.00,2.00,2.00,0.00,0.00
4094,Finished,22 September 2023  7:29 PM,22 September 2023  7:31 PM,1 min 53 secs,6.00,2.00,2.00,2.00,0.00,0.00
4055,Finished,22 September 2023  10:01 PM,22 September 2023  10:04 PM,2 mins 44 secs,0.00,0.00,0.00,0.00,0.00,0.00
4055,Finished,23 September 2023  8:43 AM,23 September 2023  8:53 AM,9 mins 23 secs,4.00,0.00,2.00,2.00,0.00,0.00
4060,Finished,23 September 2023  8:47 AM,23 September 2023  8:57 AM,9 mins 33 secs,4.00,0.00,2.00,0.00,2.00,0.00
4110,Finished,23 September 2023  9:13 AM,23 September 2023  9:23 AM,10 mins 16 secs,0.00,0.00,0.00,0.00,0.00,0.00
4114,Finished,23 September 2023  9:37 AM,23 September 2023  10:34 AM,57 mins,0.00,0.00,0.00,0.00,0.00,0.00
4128,Finished,23 September 2023  10:59 AM,23 September 2023  11:07 AM,7 mins 32 secs,4.00,0.00,2.00,2.00,0.00,0.00
4060,Finished,23 September 2023  11:14 AM,23 September 2023  11:16 AM,1 min 46 secs,6.00,0.00,2.00,2.00,2.00,0.00
4165,Finished,23 September 2023  11:25 AM,23 September 2023  11:28 AM,3 mins 44 secs,6.00,2.00,2.00,2.00,0.00,0.00
4072,Finished,23 September 2023  11:26 AM,23 September 2023  11:33 AM,7 mins 31 secs,6.00,0.00,2.00,0.00,2.00,2.00
4085,Finished,23 September 2023  12:18 PM,23 September 2023  12:20 PM,1 min 41 secs,2.00,0.00,0.00,0.00,2.00,0.00
4056,Finished,23 September 2023  12:40 PM,23 September 2023  12:44 PM,4 mins 29 secs,4.00,0.00,2.00,2.00,0.00,0.00
4058,Finished,23 September 2023  1:00 PM,23 September 2023  1:27 PM,27 mins 7 secs,4.00,0.00,2.00,2.00,0.00,0.00
4065,Finished,23 September 2023  2:04 PM,23 September 2023  2:51 PM,47 mins 19 secs,6.00,2.00,0.00,2.00,0.00,2.00
4059,Finished,23 September 2023  3:47 PM,23 September 2023  3:54 PM,7 mins 15 secs,4.00,0.00,2.00,2.00,0.00,0.00
4341,Finished,23 September 2023  4:35 PM,23 September 2023  4:45 PM,9 mins 56 secs,4.00,0.00,2.00,2.00,0.00,0.00
4070,Finished,23 September 2023  5:39 PM,23 September 2023  5:47 PM,8 mins 21 secs,4.00,0.00,2.00,2.00,0.00,0.00
4125,Finished,23 September 2023  5:47 PM,25 September 2023  9:14 PM,2 days 3 hours,0.00,0.00,0.00,0.00,0.00,0.00
4069,Finished,23 September 2023  10:04 PM,23 September 2023  10:12 PM,7 mins 56 secs,0.00,0.00,0.00,0.00,0.00,0.00
4066,Finished,24 September 2023  12:21 AM,24 September 2023  12:28 AM,6 mins 19 secs,4.00,2.00,2.00,0.00,0.00,0.00
4062,Finished,24 September 2023  12:25 AM,24 September 2023  12:39 AM,13 mins 30 secs,6.00,2.00,2.00,2.00,0.00,0.00
4069,Finished,24 September 2023  8:28 AM,24 September 2023  8:36 AM,7 mins 58 secs,10.00,2.00,2.00,2.00,2.00,2.00
4063,Finished,24 September 2023  9:48 AM,24 September 2023  9:52 AM,3 mins 19 secs,6.00,2.00,2.00,2.00,0.00,0.00
4146,Finished,24 September 2023  10:04 AM,24 September 2023  10:15 AM,11 mins 15 secs,2.00,0.00,2.00,0.00,0.00,0.00
4095,Finished,24 September 2023  10:05 AM,24 September 2023  10:18 AM,13 mins 32 secs,4.00,0.00,2.00,2.00,0.00,0.00
4064,Finished,24 September 2023  10:35 AM,24 September 2023  10:37 AM,1 min 52 secs,8.00,2.00,2.00,2.00,2.00,0.00
4093,Finished,24 September 2023  11:48 AM,24 September 2023  11:53 AM,5 mins 34 secs,2.00,0.00,2.00,0.00,0.00,0.00
4105,Finished,24 September 2023  1:13 PM,24 September 2023  1:16 PM,3 mins 13 secs,2.00,0.00,0.00,0.00,0.00,2.00
4085,Finished,24 September 2023  1:33 PM,24 September 2023  1:35 PM,2 mins 1 sec,6.00,2.00,2.00,2.00,0.00,0.00
4066,Finished,24 September 2023  1:46 PM,24 September 2023  1:53 PM,7 mins 8 secs,8.00,2.00,2.00,2.00,2.00,0.00
4146,Finished,24 September 2023  1:52 PM,24 September 2023  1:59 PM,7 mins 19 secs,2.00,0.00,2.00,0.00,0.00,0.00
4068,Finished,24 September 2023  2:54 PM,24 September 2023  2:56 PM,1 min 47 secs,10.00,2.00,2.00,2.00,2.00,2.00
4067,Finished,24 September 2023  3:11 PM,24 September 2023  3:12 PM,1 min 15 secs,4.00,0.00,2.00,2.00,0.00,0.00
4070,Finished,24 September 2023  3:55 PM,24 September 2023  3:57 PM,1 min 31 secs,10.00,2.00,2.00,2.00,2.00,2.00
4099,Finished,24 September 2023  3:56 PM,24 September 2023  4:00 PM,3 mins 53 secs,2.00,0.00,2.00,0.00,0.00,0.00
4105,Finished,24 September 2023  5:53 PM,24 September 2023  5:59 PM,5 mins 53 secs,0.00,0.00,0.00,0.00,0.00,0.00
4093,Finished,24 September 2023  6:52 PM,24 September 2023  6:56 PM,3 mins 25 secs,0.00,0.00,0.00,0.00,0.00,0.00
4086,Finished,24 September 2023  9:02 PM,24 September 2023  9:06 PM,3 mins 55 secs,2.00,2.00,0.00,0.00,0.00,0.00
4146,Finished,25 September 2023  9:39 AM,3 October 2023  12:42 PM,8 days 3 hours,4.00,0.00,2.00,2.00,0.00,0.00
4074,Finished,25 September 2023  11:02 AM,25 September 2023  11:12 AM,9 mins 31 secs,2.00,2.00,0.00,0.00,0.00,0.00
4175,Finished,25 September 2023  11:28 AM,25 September 2023  11:30 AM,1 min 37 secs,2.00,0.00,2.00,0.00,0.00,0.00
4088,Finished,25 September 2023  11:50 AM,25 September 2023  12:44 PM,54 mins 3 secs,4.00,2.00,2.00,0.00,0.00,0.00
4080,Finished,25 September 2023  12:22 PM,25 September 2023  12:31 PM,9 mins 48 secs,6.00,0.00,2.00,2.00,2.00,0.00
4085,Finished,25 September 2023  12:43 PM,25 September 2023  12:45 PM,1 min 18 secs,8.00,2.00,2.00,2.00,0.00,2.00
4074,Finished,25 September 2023  1:12 PM,25 September 2023  1:15 PM,2 mins 25 secs,6.00,2.00,2.00,2.00,0.00,0.00
4087,Finished,25 September 2023  1:26 PM,25 September 2023  1:30 PM,3 mins 57 secs,0.00,0.00,0.00,0.00,0.00,0.00
4073,Finished,25 September 2023  1:27 PM,25 September 2023  1:31 PM,4 mins 7 secs,6.00,2.00,2.00,2.00,-,0.00
4105,Finished,25 September 2023  2:59 PM,25 September 2023  3:08 PM,8 mins 57 secs,0.00,0.00,0.00,0.00,0.00,0.00
4443,Finished,25 September 2023  3:05 PM,25 September 2023  3:07 PM,2 mins 23 secs,0.00,0.00,0.00,0.00,-,0.00
4075,Finished,25 September 2023  3:50 PM,25 September 2023  3:52 PM,2 mins 25 secs,8.00,2.00,2.00,2.00,2.00,0.00
4093,Finished,25 September 2023  6:22 PM,25 September 2023  6:35 PM,12 mins 44 secs,0.00,0.00,0.00,0.00,0.00,0.00
4086,Finished,25 September 2023  8:20 PM,25 September 2023  8:23 PM,2 mins 57 secs,2.00,0.00,2.00,0.00,0.00,0.00
4093,Finished,25 September 2023  8:53 PM,25 September 2023  8:57 PM,4 mins 13 secs,2.00,0.00,0.00,2.00,0.00,0.00
5931,Finished,26 September 2023  1:12 AM,26 September 2023  1:23 AM,10 mins 29 secs,0.00,0.00,0.00,0.00,0.00,0.00
4125,Finished,26 September 2023  9:30 AM,26 September 2023  9:32 AM,2 mins 25 secs,2.00,0.00,2.00,0.00,0.00,0.00
4233,Finished,26 September 2023  10:17 AM,26 September 2023  10:24 AM,6 mins 38 secs,0.00,0.00,0.00,0.00,0.00,0.00
4091,Finished,26 September 2023  10:31 AM,26 September 2023  10:35 AM,4 mins 4 secs,0.00,0.00,0.00,0.00,0.00,0.00
4233,Finished,26 September 2023  3:04 PM,26 September 2023  3:07 PM,3 mins 20 secs,2.00,0.00,2.00,0.00,0.00,0.00
4101,Finished,26 September 2023  3:46 PM,26 September 2023  3:55 PM,8 mins 59 secs,6.00,2.00,2.00,0.00,2.00,0.00
4087,Finished,26 September 2023  5:04 PM,26 September 2023  5:11 PM,6 mins 58 secs,4.00,2.00,0.00,2.00,0.00,0.00
4083,Finished,26 September 2023  5:35 PM,26 September 2023  5:38 PM,3 mins 2 secs,6.00,2.00,2.00,2.00,0.00,0.00
4125,Finished,26 September 2023  6:00 PM,26 September 2023  6:03 PM,3 mins 31 secs,4.00,0.00,2.00,0.00,0.00,2.00
4093,Finished,26 September 2023  6:32 PM,26 September 2023  6:34 PM,1 min 59 secs,6.00,2.00,2.00,2.00,0.00,0.00
4086,Finished,26 September 2023  7:22 PM,26 September 2023  7:24 PM,1 min 20 secs,4.00,0.00,2.00,2.00,0.00,0.00
4233,Finished,26 September 2023  8:30 PM,26 September 2023  8:31 PM,1 min 10 secs,4.00,0.00,2.00,2.00,0.00,0.00
4101,Finished,26 September 2023  9:53 PM,26 September 2023  9:56 PM,2 mins 38 secs,10.00,2.00,2.00,2.00,2.00,2.00
4118,Finished,26 September 2023  10:46 PM,26 September 2023  10:56 PM,10 mins 33 secs,2.00,0.00,0.00,2.00,0.00,0.00
5931,Finished,26 September 2023  11:29 PM,26 September 2023  11:47 PM,17 mins 57 secs,4.00,2.00,0.00,2.00,0.00,0.00
4100,Finished,27 September 2023  12:38 AM,27 September 2023  12:53 AM,14 mins 44 secs,4.00,0.00,2.00,2.00,0.00,0.00
